store_id,store_name,store_number,format,address,city,state,postal_code,country,region,open_date,close_date,sq_ft
14475,Croma Outlet Jaipur #14475,14475,Outlet,4171 High Street,Jaipur,Rajasthan,754850,India,India,2024-09-06,,28003
14476,Croma Kiosk Aurangabad #14476,14476,Kiosk,9417 High Street,Aurangabad,Maharashtra,781893,India,India,2025-07-28,,4074
14477,Croma Mall Bhubaneswar #14477,14477,Mall,723 Station Road,Bhubaneswar,Odisha,282802,India,India,2024-09-25,,26673
14478,Croma Express Haridwar #14478,14478,Express,7687 Station Road,Haridwar,Uttarakhand,564396,India,India,2024-11-09,,12240
14479,Croma Metro Ahmedabad #14479,14479,Metro,7586 Station Road,Ahmedabad,Gujarat,793247,India,India,2024-10-04,,17762
14480,Croma Outlet Howrah #14480,14480,Outlet,646 Main Bazaar,Howrah,West Bengal,563803,India,India,2025-05-29,,20766
14481,Croma Outlet Haridwar #14481,14481,Outlet,3930 MG Road,Haridwar,Uttarakhand,113570,India,India,2025-03-27,,10919
14482,Croma High Street Gaya #14482,14482,High Street,8362 Station Road,Gaya,Bihar,503702,India,India,2024-04-07,,27586
14483,Croma Mall Bhubaneswar #14483,14483,Mall,4401 Mall Road,Bhubaneswar,Odisha,473367,India,India,2024-11-03,,25837
14484,Croma Outlet Rajkot #14484,14484,Outlet,5873 Mall Road,Rajkot,Gujarat,147634,India,India,2025-08-05,,7791
14485,Croma Metro New Delhi #14485,14485,Metro,1581 High Street,New Delhi,Delhi,299396,India,India,2025-03-29,,15104
14486,Croma Kiosk Warangal #14486,14486,Kiosk,6130 Mall Road,Warangal,Telangana,537765,India,India,2024-04-11,,13961
14487,Croma Outlet Salem #14487,14487,Outlet,8609 Station Road,Salem,Tamil Nadu,236263,India,India,2024-02-23,,4345
14488,Croma High Street Nizamabad #14488,14488,High Street,6346 Ring Road,Nizamabad,Telangana,193056,India,India,2024-01-06,,17001
14489,Croma Kiosk Varanasi #14489,14489,Kiosk,4546 Mall Road,Varanasi,Uttar Pradesh,467120,India,India,2025-05-29,,17768
14490,Croma Kiosk Indore #14490,14490,Kiosk,1766 Main Bazaar,Indore,Madhya Pradesh,759034,India,India,2024-12-22,,14144
14491,Croma High Street Patna #14491,14491,High Street,2410 Mall Road,Patna,Bihar,668564,India,India,2025-08-28,,27033
14492,Croma Flagship Guwahati #14492,14492,Flagship,265 Station Road,Guwahati,Assam,597670,India,India,2024-10-15,,18709
14493,Croma Flagship Rourkela #14493,14493,Flagship,9309 Main Bazaar,Rourkela,Odisha,529135,India,India,2024-08-04,,5983
14494,Croma Metro Hubballi #14494,14494,Metro,9737 Main Bazaar,Hubballi,Karnataka,163925,India,India,2024-11-05,,20156
14495,Croma Express Faridabad #14495,14495,Express,9560 High Street,Faridabad,Haryana,174070,India,India,2024-05-13,,7282
14496,Croma High Street Tirupati #14496,14496,High Street,7832 Mall Road,Tirupati,Andhra Pradesh,648499,India,India,2025-01-13,,9833
14497,Croma Kiosk Amritsar #14497,14497,Kiosk,5883 Station Road,Amritsar,Punjab,746437,India,India,2025-05-31,,4158
14498,Croma Express Surat #14498,14498,Express,8861 Main Bazaar,Surat,Gujarat,665472,India,India,2024-11-04,,8514
14499,Croma Kiosk Panaji #14499,14499,Kiosk,6220 MG Road,Panaji,Goa,294929,India,India,2024-11-28,,21561
14500,Croma Express Warangal #14500,14500,Express,5892 High Street,Warangal,Telangana,258786,India,India,2025-05-06,,25958
14501,Croma Kiosk Haridwar #14501,14501,Kiosk,8960 Ring Road,Haridwar,Uttarakhand,805076,India,India,2024-08-02,,10997
14502,Croma Express Panipat #14502,14502,Express,2877 Ring Road,Panipat,Haryana,430122,India,India,2025-08-23,,12355
14503,Croma Outlet Ranchi #14503,14503,Outlet,7244 Station Road,Ranchi,Jharkhand,261750,India,India,2024-06-13,,8033
14504,Croma High Street Ahmedabad #14504,14504,High Street,3828 Mall Road,Ahmedabad,Gujarat,431478,India,India,2024-04-01,,19042
14505,Croma High Street Guwahati #14505,14505,High Street,3796 Ring Road,Guwahati,Assam,643933,India,India,2025-08-31,,22941
14506,Croma High Street Panaji #14506,14506,High Street,8910 Ring Road,Panaji,Goa,765675,India,India,2025-06-04,,15535
14507,Croma Airport Jalandhar #14507,14507,Airport,1226 Ring Road,Jalandhar,Punjab,290542,India,India,2024-03-01,,12700
14508,Croma Airport Thane #14508,14508,Airport,5085 Ring Road,Thane,Maharashtra,851267,India,India,2024-12-21,,1525
14509,Croma Airport Noida #14509,14509,Airport,5235 Main Bazaar,Noida,Uttar Pradesh,233040,India,India,2025-06-17,,13170
14510,Croma Metro Mysuru #14510,14510,Metro,5780 High Street,Mysuru,Karnataka,538741,India,India,2024-05-11,,6864
14511,Croma Mall Puducherry #14511,14511,Mall,1965 Station Road,Puducherry,Puducherry,188208,India,India,2024-10-24,,13495
14512,Croma Flagship Noida #14512,14512,Flagship,2860 Ring Road,Noida,Uttar Pradesh,263075,India,India,2024-07-10,,2644
14513,Croma Mall Hyderabad #14513,14513,Mall,8541 MG Road,Hyderabad,Telangana,686744,India,India,2025-02-24,,14246
14514,Croma High Street Ahmedabad #14514,14514,High Street,4498 Main Bazaar,Ahmedabad,Gujarat,328241,India,India,2025-01-29,,18211
14515,Croma Express Guwahati #14515,14515,Express,9497 Ring Road,Guwahati,Assam,273369,India,India,2024-01-01,,13623
14516,Croma Express Patna #14516,14516,Express,7681 MG Road,Patna,Bihar,782468,India,India,2024-08-08,,19158
14517,Croma Metro Srinagar #14517,14517,Metro,5194 Mall Road,Srinagar,Jammu & Kashmir,215600,India,India,2025-05-02,,25015
14518,Croma Kiosk Patna #14518,14518,Kiosk,4375 Station Road,Patna,Bihar,749583,India,India,2024-09-06,,18797
14519,Croma Mall Ahmedabad #14519,14519,Mall,3504 Station Road,Ahmedabad,Gujarat,865833,India,India,2025-03-16,,15498
14520,Croma Metro Nizamabad #14520,14520,Metro,9526 High Street,Nizamabad,Telangana,614556,India,India,2025-02-05,,9500
14521,Croma Flagship Bhopal #14521,14521,Flagship,850 Ring Road,Bhopal,Madhya Pradesh,241620,India,India,2024-01-04,,8241
14522,Croma Outlet Silchar #14522,14522,Outlet,9904 Main Bazaar,Silchar,Assam,590353,India,India,2025-06-29,,22525
14523,Croma Mall Panaji #14523,14523,Mall,9413 Ring Road,Panaji,Goa,489780,India,India,2025-03-17,,29680
14524,Croma Airport Karnal #14524,14524,Airport,148 Ring Road,Karnal,Haryana,145250,India,India,2025-04-06,,10523
14525,Croma Kiosk Kozhikode #14525,14525,Kiosk,3014 MG Road,Kozhikode,Kerala,635909,India,India,2025-02-05,,17352
14526,Croma Flagship Jabalpur #14526,14526,Flagship,9779 High Street,Jabalpur,Madhya Pradesh,804019,India,India,2024-02-07,,18226
14527,Croma Mall Visakhapatnam #14527,14527,Mall,3542 Ring Road,Visakhapatnam,Andhra Pradesh,418824,India,India,2025-03-14,,5250
14528,Croma Airport Guwahati #14528,14528,Airport,3006 MG Road,Guwahati,Assam,413876,India,India,2025-08-20,,11491
14529,Croma Outlet Jaipur #14529,14529,Outlet,5884 Station Road,Jaipur,Rajasthan,680347,India,India,2024-03-31,,20633
14530,Croma Outlet Puducherry #14530,14530,Outlet,8526 MG Road,Puducherry,Puducherry,760088,India,India,2024-03-02,,18298
14531,Croma Airport Nagpur #14531,14531,Airport,6963 Main Bazaar,Nagpur,Maharashtra,346420,India,India,2024-09-30,,13166
14532,Croma High Street Faridabad #14532,14532,High Street,2585 Ring Road,Faridabad,Haryana,346192,India,India,2025-03-17,,11232
14533,Croma Outlet Bengaluru #14533,14533,Outlet,846 MG Road,Bengaluru,Karnataka,194283,India,India,2024-08-28,,831
14534,Croma Outlet Jammu #14534,14534,Outlet,3184 Station Road,Jammu,Jammu & Kashmir,620154,India,India,2024-04-26,,9409
14535,Croma Metro Jammu #14535,14535,Metro,6968 Station Road,Jammu,Jammu & Kashmir,818555,India,India,2024-05-02,,4409
14536,Croma Airport Kota #14536,14536,Airport,8658 Main Bazaar,Kota,Rajasthan,255911,India,India,2025-09-10,,12594
14537,Croma High Street Hyderabad #14537,14537,High Street,8736 MG Road,Hyderabad,Telangana,203765,India,India,2024-08-06,,1792
14538,Croma Airport Jaipur #14538,14538,Airport,4528 High Street,Jaipur,Rajasthan,578601,India,India,2025-02-13,,9405
14539,Croma Flagship Srinagar #14539,14539,Flagship,3026 MG Road,Srinagar,Jammu & Kashmir,416912,India,India,2025-07-13,,16582
14540,Croma Flagship Patna #14540,14540,Flagship,1581 Main Bazaar,Patna,Bihar,708504,India,India,2024-01-04,,28358
14541,Croma Mall Chandigarh #14541,14541,Mall,8776 High Street,Chandigarh,Chandigarh,615993,India,India,2024-12-29,,24169
14542,Croma Airport Ghaziabad #14542,14542,Airport,7544 MG Road,Ghaziabad,Uttar Pradesh,744132,India,India,2025-02-19,,14869
14543,Croma Metro Puducherry #14543,14543,Metro,4200 Station Road,Puducherry,Puducherry,443333,India,India,2024-12-17,,26743
14544,Croma Flagship Visakhapatnam #14544,14544,Flagship,4778 Ring Road,Visakhapatnam,Andhra Pradesh,469496,India,India,2024-09-05,,4603
14545,Croma Outlet Solan #14545,14545,Outlet,6842 Main Bazaar,Solan,Himachal Pradesh,761287,India,India,2024-03-11,,4843
14546,Croma Mall Visakhapatnam #14546,14546,Mall,1005 MG Road,Visakhapatnam,Andhra Pradesh,167099,India,India,2024-06-03,,5040
14547,Croma Mall Delhi #14547,14547,Mall,3993 Main Bazaar,Delhi,Delhi,657362,India,India,2025-05-10,,28631
14548,Croma Express Solan #14548,14548,Express,7028 Mall Road,Solan,Himachal Pradesh,307636,India,India,2025-02-08,,15807
14549,Croma Kiosk Dibrugarh #14549,14549,Kiosk,1693 High Street,Dibrugarh,Assam,697158,India,India,2024-06-05,,11316
14550,Croma Express Shimla #14550,14550,Express,3361 Main Bazaar,Shimla,Himachal Pradesh,847331,India,India,2024-06-12,,11070
14551,Croma Metro Chandigarh #14551,14551,Metro,3450 Station Road,Chandigarh,Chandigarh,163746,India,India,2024-08-03,,9541
14552,Croma Express Margao #14552,14552,Express,4362 Station Road,Margao,Goa,655285,India,India,2024-06-08,,20511
14553,Croma Flagship Visakhapatnam #14553,14553,Flagship,111 Ring Road,Visakhapatnam,Andhra Pradesh,429993,India,India,2025-03-06,,19921
14554,Croma Flagship Mysuru #14554,14554,Flagship,3847 MG Road,Mysuru,Karnataka,632330,India,India,2025-08-07,,29682
14555,Croma Metro Belagavi #14555,14555,Metro,7311 High Street,Belagavi,Karnataka,331815,India,India,2025-06-10,,22410
14556,Croma Metro Ludhiana #14556,14556,Metro,8184 High Street,Ludhiana,Punjab,461210,India,India,2024-03-21,,1514
14557,Croma Flagship Chandigarh #14557,14557,Flagship,9630 Main Bazaar,Chandigarh,Chandigarh,351432,India,India,2025-03-24,,11457
14558,Croma Airport Pune #14558,14558,Airport,525 Ring Road,Pune,Maharashtra,474405,India,India,2024-04-05,,14573
14559,Croma High Street Cuttack #14559,14559,High Street,3865 Mall Road,Cuttack,Odisha,374902,India,India,2024-04-05,,29844
14560,Croma High Street Guwahati #14560,14560,High Street,8070 Station Road,Guwahati,Assam,261525,India,India,2025-06-17,,18617
14561,Croma Flagship Puducherry #14561,14561,Flagship,8776 Main Bazaar,Puducherry,Puducherry,866734,India,India,2024-08-28,,3324
14562,Croma High Street Delhi #14562,14562,High Street,6327 MG Road,Delhi,Delhi,433189,India,India,2024-06-02,,19768
14563,Croma Kiosk Puducherry #14563,14563,Kiosk,9742 Ring Road,Puducherry,Puducherry,767308,India,India,2024-02-11,,26124
14564,Croma Express Coimbatore #14564,14564,Express,9581 Station Road,Coimbatore,Tamil Nadu,780030,India,India,2024-10-12,,14261
14565,Croma Mall Agra #14565,14565,Mall,351 Station Road,Agra,Uttar Pradesh,571392,India,India,2024-10-21,,25210
14566,Croma Outlet Vadodara #14566,14566,Outlet,7058 Mall Road,Vadodara,Gujarat,671777,India,India,2025-02-24,,12749
14567,Croma Flagship Guwahati #14567,14567,Flagship,7847 Mall Road,Guwahati,Assam,649751,India,India,2025-08-06,,22878
14568,Croma Mall Mysuru #14568,14568,Mall,8630 Mall Road,Mysuru,Karnataka,730696,India,India,2024-12-05,,12478
14569,Croma Express Gwalior #14569,14569,Express,1922 Ring Road,Gwalior,Madhya Pradesh,191340,India,India,2024-11-11,,19301
14570,Croma Kiosk Delhi #14570,14570,Kiosk,4648 MG Road,Delhi,Delhi,514985,India,India,2024-03-27,,2269
14571,Croma Airport Shimla #14571,14571,Airport,853 Mall Road,Shimla,Himachal Pradesh,750527,India,India,2024-03-19,,6293
14572,Croma Express Jabalpur #14572,14572,Express,9447 Ring Road,Jabalpur,Madhya Pradesh,294097,India,India,2024-11-12,,20855
14573,Croma Flagship Guntur #14573,14573,Flagship,4109 MG Road,Guntur,Andhra Pradesh,443523,India,India,2025-06-02,,11016
14574,Croma Flagship Silchar #14574,14574,Flagship,8527 High Street,Silchar,Assam,784642,India,India,2024-09-02,,4099
14575,Croma High Street Ahmedabad #14575,14575,High Street,2949 Main Bazaar,Ahmedabad,Gujarat,379842,India,India,2025-04-02,,22077
14576,Croma Outlet Bhopal #14576,14576,Outlet,2953 Mall Road,Bhopal,Madhya Pradesh,516233,India,India,2024-03-17,,29487
14577,Croma Metro Bhubaneswar #14577,14577,Metro,5094 Main Bazaar,Bhubaneswar,Odisha,223749,India,India,2024-02-11,,28516
14578,Croma Express Lucknow #14578,14578,Express,6884 MG Road,Lucknow,Uttar Pradesh,337886,India,India,2025-01-03,,23052
14579,Croma Kiosk Kolkata #14579,14579,Kiosk,1941 Mall Road,Kolkata,West Bengal,727264,India,India,2024-06-08,,10539
14580,Croma Airport Chennai #14580,14580,Airport,2928 MG Road,Chennai,Tamil Nadu,403291,India,India,2024-04-19,,16703
14581,Croma High Street Ludhiana #14581,14581,High Street,8490 Mall Road,Ludhiana,Punjab,561115,India,India,2025-04-06,,16821
14582,Croma Metro Kozhikode #14582,14582,Metro,5410 High Street,Kozhikode,Kerala,417159,India,India,2024-11-29,,1378
14583,Croma Mall Tirupati #14583,14583,Mall,2336 Station Road,Tirupati,Andhra Pradesh,412467,India,India,2025-01-03,,2752
14584,Croma Mall Pune #14584,14584,Mall,4500 High Street,Pune,Maharashtra,218769,India,India,2024-03-24,,12813
14585,Croma Airport Belagavi #14585,14585,Airport,6987 MG Road,Belagavi,Karnataka,173610,India,India,2025-05-13,,18257
14586,Croma Airport Ghaziabad #14586,14586,Airport,4649 Station Road,Ghaziabad,Uttar Pradesh,112615,India,India,2025-06-04,,24865
14587,Croma High Street Chandigarh #14587,14587,High Street,4270 MG Road,Chandigarh,Chandigarh,264686,India,India,2024-02-07,,13742
14588,Croma Express Chandigarh #14588,14588,Express,6186 Mall Road,Chandigarh,Chandigarh,663579,India,India,2024-05-01,,10887
14589,Croma Outlet Guwahati #14589,14589,Outlet,2570 MG Road,Guwahati,Assam,591748,India,India,2025-04-05,,16548
14590,Croma Kiosk Gwalior #14590,14590,Kiosk,7229 MG Road,Gwalior,Madhya Pradesh,524730,India,India,2025-05-19,,13348
14591,Croma High Street Chandigarh #14591,14591,High Street,398 High Street,Chandigarh,Chandigarh,467060,India,India,2024-08-29,,6799
14592,Croma Metro Belagavi #14592,14592,Metro,5313 Station Road,Belagavi,Karnataka,656650,India,India,2024-09-22,,18044
14593,Croma High Street Kochi #14593,14593,High Street,5121 Mall Road,Kochi,Kerala,790075,India,India,2024-03-24,,24741
14594,Croma Kiosk Rourkela #14594,14594,Kiosk,7542 MG Road,Rourkela,Odisha,503270,India,India,2024-10-01,,20462
14595,Croma Kiosk Gurugram #14595,14595,Kiosk,3257 Main Bazaar,Gurugram,Haryana,290612,India,India,2024-04-09,,16190
14596,Croma Kiosk Bhilai #14596,14596,Kiosk,4129 Station Road,Bhilai,Chhattisgarh,316823,India,India,2025-02-14,,7190
14597,Croma Flagship Jammu #14597,14597,Flagship,4916 Station Road,Jammu,Jammu & Kashmir,129136,India,India,2024-07-17,,22858
14598,Croma Airport Siliguri #14598,14598,Airport,7044 Mall Road,Siliguri,West Bengal,840818,India,India,2024-07-13,,7760
14599,Croma Express New Delhi #14599,14599,Express,5922 High Street,New Delhi,Delhi,659575,India,India,2024-02-08,,29116
14600,Croma Metro Surat #14600,14600,Metro,8456 Mall Road,Surat,Gujarat,529603,India,India,2024-06-03,,3734
14601,Croma Outlet Jaipur #14601,14601,Outlet,4331 MG Road,Jaipur,Rajasthan,244574,India,India,2025-09-07,,8390
14602,Croma High Street Jabalpur #14602,14602,High Street,9924 MG Road,Jabalpur,Madhya Pradesh,713255,India,India,2024-04-04,,6724
14603,Croma Airport Bhagalpur #14603,14603,Airport,6686 Ring Road,Bhagalpur,Bihar,567290,India,India,2024-12-27,,24063
14604,Croma Metro Delhi #14604,14604,Metro,176 Mall Road,Delhi,Delhi,310190,India,India,2025-01-16,,22525
14605,Croma Mall Shimla #14605,14605,Mall,7331 Ring Road,Shimla,Himachal Pradesh,267189,India,India,2025-05-02,,1069
14606,Croma Airport Margao #14606,14606,Airport,374 Station Road,Margao,Goa,334921,India,India,2025-06-12,,4826
14607,Croma Mall Visakhapatnam #14607,14607,Mall,861 Main Bazaar,Visakhapatnam,Andhra Pradesh,690235,India,India,2025-07-02,,11021
14608,Croma Airport Silchar #14608,14608,Airport,5521 Mall Road,Silchar,Assam,149545,India,India,2024-08-18,,10407
14609,Croma Flagship Pune #14609,14609,Flagship,1551 Ring Road,Pune,Maharashtra,594511,India,India,2025-01-18,,21277
14610,Croma Express Dibrugarh #14610,14610,Express,2383 Mall Road,Dibrugarh,Assam,855885,India,India,2024-01-30,,2899
14611,Croma Outlet Nashik #14611,14611,Outlet,4744 MG Road,Nashik,Maharashtra,377006,India,India,2024-01-28,,12026
14612,Croma Outlet Chandigarh #14612,14612,Outlet,4712 High Street,Chandigarh,Chandigarh,815451,India,India,2024-12-08,,10195
14613,Croma Kiosk Solan #14613,14613,Kiosk,4005 Main Bazaar,Solan,Himachal Pradesh,796866,India,India,2024-07-27,,10708
14614,Croma Flagship Cuttack #14614,14614,Flagship,5539 High Street,Cuttack,Odisha,853411,India,India,2024-05-19,,26714
14615,Croma Express Dehradun #14615,14615,Express,1563 High Street,Dehradun,Uttarakhand,797282,India,India,2025-05-20,,19336
14616,Croma Outlet Gaya #14616,14616,Outlet,5614 Ring Road,Gaya,Bihar,687904,India,India,2024-08-26,,26276
14617,Croma Kiosk Puducherry #14617,14617,Kiosk,8781 Mall Road,Puducherry,Puducherry,350576,India,India,2024-08-04,,18167
14618,Croma Outlet Vadodara #14618,14618,Outlet,4685 MG Road,Vadodara,Gujarat,405605,India,India,2024-08-07,,21859
14619,Croma Kiosk Patiala #14619,14619,Kiosk,5795 High Street,Patiala,Punjab,496017,India,India,2024-10-31,,17827
14620,Croma High Street Bilaspur #14620,14620,High Street,683 Mall Road,Bilaspur,Chhattisgarh,591702,India,India,2024-09-21,,26562
14621,Croma Express Bhilai #14621,14621,Express,6874 High Street,Bhilai,Chhattisgarh,755151,India,India,2025-08-23,,17876
14622,Croma Metro Ahmedabad #14622,14622,Metro,7915 Ring Road,Ahmedabad,Gujarat,699695,India,India,2025-03-06,,26233
14623,Croma Metro Patna #14623,14623,Metro,8778 Main Bazaar,Patna,Bihar,220300,India,India,2025-02-07,,12516
14624,Croma Airport Aurangabad #14624,14624,Airport,6259 Main Bazaar,Aurangabad,Maharashtra,773899,India,India,2025-08-15,,7879
14625,Croma Metro Margao #14625,14625,Metro,7705 Mall Road,Margao,Goa,613499,India,India,2024-04-12,,14065
14626,Croma Outlet Puducherry #14626,14626,Outlet,9957 High Street,Puducherry,Puducherry,497390,India,India,2025-07-22,,15062
14627,Croma Airport Noida #14627,14627,Airport,9488 Main Bazaar,Noida,Uttar Pradesh,513287,India,India,2024-12-18,,6284
14628,Croma Flagship Ranchi #14628,14628,Flagship,1851 Station Road,Ranchi,Jharkhand,319681,India,India,2024-08-21,,19300
14629,Croma High Street Coimbatore #14629,14629,High Street,5403 High Street,Coimbatore,Tamil Nadu,725249,India,India,2025-03-05,,21150
14630,Croma Metro Faridabad #14630,14630,Metro,1111 High Street,Faridabad,Haryana,588081,India,India,2024-11-04,,16294
14631,Croma High Street Margao #14631,14631,High Street,8346 High Street,Margao,Goa,796820,India,India,2025-07-10,,14306
14632,Croma Airport Vadodara #14632,14632,Airport,1826 Mall Road,Vadodara,Gujarat,322050,India,India,2024-08-24,,3350
14633,Croma Outlet Srinagar #14633,14633,Outlet,8202 Main Bazaar,Srinagar,Jammu & Kashmir,119700,India,India,2024-12-01,,8556
14634,Croma Airport Bilaspur #14634,14634,Airport,8101 Ring Road,Bilaspur,Chhattisgarh,211947,India,India,2025-09-09,,22510
14635,Croma Outlet Rourkela #14635,14635,Outlet,2115 High Street,Rourkela,Odisha,248346,India,India,2024-04-29,,13687
14636,Croma Kiosk Jammu #14636,14636,Kiosk,7205 Station Road,Jammu,Jammu & Kashmir,179121,India,India,2024-06-30,,20466
14637,Croma Metro Amritsar #14637,14637,Metro,495 Mall Road,Amritsar,Punjab,480614,India,India,2024-10-16,,24585
14638,Croma Kiosk Patiala #14638,14638,Kiosk,4839 Main Bazaar,Patiala,Punjab,484106,India,India,2025-05-06,,2365
14639,Croma Metro Solan #14639,14639,Metro,3280 MG Road,Solan,Himachal Pradesh,159713,India,India,2024-10-01,,5961
14640,Croma High Street Solan #14640,14640,High Street,3803 MG Road,Solan,Himachal Pradesh,479505,India,India,2024-06-10,,11328
14641,Croma Express Ranchi #14641,14641,Express,6002 High Street,Ranchi,Jharkhand,461188,India,India,2024-08-18,,29457
14642,Croma Metro Thane #14642,14642,Metro,6121 Station Road,Thane,Maharashtra,650735,India,India,2025-07-14,,12124
14643,Croma High Street Madurai #14643,14643,High Street,1717 Ring Road,Madurai,Tamil Nadu,454613,India,India,2024-04-14,,13336
14644,Croma Express Haridwar #14644,14644,Express,8707 Ring Road,Haridwar,Uttarakhand,160865,India,India,2024-10-27,,16078
14645,Croma Airport Nizamabad #14645,14645,Airport,53 High Street,Nizamabad,Telangana,681842,India,India,2024-05-19,,18222
14646,Croma High Street Bhagalpur #14646,14646,High Street,5561 Mall Road,Bhagalpur,Bihar,580509,India,India,2024-07-06,,5469
14647,Croma High Street Silchar #14647,14647,High Street,2585 Mall Road,Silchar,Assam,486616,India,India,2024-02-03,,28477
14648,Croma Airport New Delhi #14648,14648,Airport,7622 High Street,New Delhi,Delhi,514693,India,India,2025-06-06,,10403
14649,Croma Kiosk Patiala #14649,14649,Kiosk,8021 High Street,Patiala,Punjab,587482,India,India,2024-05-17,,2830
14650,Croma Express Jalandhar #14650,14650,Express,525 Station Road,Jalandhar,Punjab,661885,India,India,2025-06-14,,2784
14651,Croma Outlet Guwahati #14651,14651,Outlet,5336 High Street,Guwahati,Assam,150006,India,India,2024-07-20,,24347
14652,Croma High Street Raipur #14652,14652,High Street,8358 Mall Road,Raipur,Chhattisgarh,855511,India,India,2024-12-22,,27247
14653,Croma Metro Durgapur #14653,14653,Metro,8821 Station Road,Durgapur,West Bengal,355416,India,India,2025-01-26,,5383
14654,Croma Express Margao #14654,14654,Express,9088 High Street,Margao,Goa,158041,India,India,2024-03-16,,29890
14655,Croma Outlet Puducherry #14655,14655,Outlet,2717 High Street,Puducherry,Puducherry,529742,India,India,2024-10-26,,5008
14656,Croma High Street Lucknow #14656,14656,High Street,5417 Ring Road,Lucknow,Uttar Pradesh,723117,India,India,2025-02-19,,10314
14657,Croma Mall Cuttack #14657,14657,Mall,8675 Ring Road,Cuttack,Odisha,118883,India,India,2024-07-25,,1029
14658,Croma Mall Puducherry #14658,14658,Mall,9199 Mall Road,Puducherry,Puducherry,588317,India,India,2024-05-26,,1298
14659,Croma Metro Agra #14659,14659,Metro,676 Mall Road,Agra,Uttar Pradesh,549080,India,India,2024-02-02,,14719
14660,Croma High Street Solan #14660,14660,High Street,836 Mall Road,Solan,Himachal Pradesh,807550,India,India,2024-11-20,,3058
14661,Croma Flagship Hyderabad #14661,14661,Flagship,328 Main Bazaar,Hyderabad,Telangana,827641,India,India,2024-11-21,,17961
14662,Croma High Street Shimla #14662,14662,High Street,3773 High Street,Shimla,Himachal Pradesh,278855,India,India,2024-02-15,,6363
14663,Croma High Street Mumbai #14663,14663,High Street,8728 High Street,Mumbai,Maharashtra,381610,India,India,2024-09-10,,23043
14664,Croma Metro New Delhi #14664,14664,Metro,8626 Main Bazaar,New Delhi,Delhi,693680,India,India,2024-05-19,,1407
14665,Croma Express Mumbai #14665,14665,Express,8765 MG Road,Mumbai,Maharashtra,617374,India,India,2025-09-09,,27986
14666,Croma Metro Gwalior #14666,14666,Metro,4957 High Street,Gwalior,Madhya Pradesh,788467,India,India,2025-01-05,,23304
14667,Croma Outlet Hyderabad #14667,14667,Outlet,53 High Street,Hyderabad,Telangana,474428,India,India,2024-07-10,,2809
14668,Croma Express Chennai #14668,14668,Express,9813 MG Road,Chennai,Tamil Nadu,773957,India,India,2024-06-21,,4107
14669,Croma Flagship Dehradun #14669,14669,Flagship,6548 MG Road,Dehradun,Uttarakhand,241851,India,India,2025-03-03,,25742
14670,Croma Mall Srinagar #14670,14670,Mall,3499 High Street,Srinagar,Jammu & Kashmir,456769,India,India,2024-02-15,,23418
14671,Croma Outlet Jaipur #14671,14671,Outlet,4020 Mall Road,Jaipur,Rajasthan,427819,India,India,2025-02-13,,7854
14672,Croma High Street Chandigarh #14672,14672,High Street,2061 Main Bazaar,Chandigarh,Chandigarh,133772,India,India,2024-09-11,,19767
14673,Croma Express Jodhpur #14673,14673,Express,6389 Main Bazaar,Jodhpur,Rajasthan,776478,India,India,2025-04-24,,25798
14674,Croma Airport Jammu #14674,14674,Airport,1344 Mall Road,Jammu,Jammu & Kashmir,243241,India,India,2024-01-31,,16826
14675,Croma Outlet Patna #14675,14675,Outlet,2253 High Street,Patna,Bihar,121363,India,India,2024-11-08,,14583
14676,Croma Flagship Salem #14676,14676,Flagship,3597 Ring Road,Salem,Tamil Nadu,194882,India,India,2024-08-25,,23485
14677,Croma Outlet Ahmedabad #14677,14677,Outlet,346 Mall Road,Ahmedabad,Gujarat,367675,India,India,2025-07-25,,29887
14678,Croma High Street Jammu #14678,14678,High Street,7859 Mall Road,Jammu,Jammu & Kashmir,668687,India,India,2024-04-02,,13635
14679,Croma Metro Ghaziabad #14679,14679,Metro,2466 Mall Road,Ghaziabad,Uttar Pradesh,691755,India,India,2024-02-05,,8331
14680,Croma Kiosk Solan #14680,14680,Kiosk,4766 MG Road,Solan,Himachal Pradesh,230908,India,India,2024-10-25,,5660
14681,Croma Flagship Chandigarh #14681,14681,Flagship,5745 MG Road,Chandigarh,Chandigarh,238839,India,India,2024-02-08,,19824
14682,Croma Metro New Delhi #14682,14682,Metro,54 High Street,New Delhi,Delhi,338045,India,India,2024-08-27,,15978
14683,Croma Express Belagavi #14683,14683,Express,5445 Station Road,Belagavi,Karnataka,630774,India,India,2025-02-14,,6776
14684,Croma Outlet Chandigarh #14684,14684,Outlet,1191 Mall Road,Chandigarh,Chandigarh,781779,India,India,2024-03-28,,6337
14685,Croma Mall Delhi #14685,14685,Mall,5403 Mall Road,Delhi,Delhi,442367,India,India,2025-04-08,,16367
14686,Croma Airport Shimla #14686,14686,Airport,3944 Main Bazaar,Shimla,Himachal Pradesh,830894,India,India,2024-02-16,,8824
14687,Croma Airport Gaya #14687,14687,Airport,6252 Ring Road,Gaya,Bihar,759661,India,India,2025-07-11,,27109
14688,Croma Airport Karnal #14688,14688,Airport,7617 High Street,Karnal,Haryana,662176,India,India,2024-03-16,,28981
14689,Croma Metro Cuttack #14689,14689,Metro,9419 Mall Road,Cuttack,Odisha,305530,India,India,2024-03-01,,4338
